||
  1747|2018-04-04 14:44:23|
  9707|2018-04-04 14:44:27|
  1060|2018-04-04 14:44:32|
  9599|2018-04-04 14:44:46|
  9687|2018-04-04 14:45:06|
  9687|2018-04-04 14:45:08|
  1889|2018-04-04 14:45:21|
  2056|2018-04-04 14:45:59|
  1081|2018-04-04 14:46:30|
  9559|2018-04-04 14:46:47|
  9704|2018-04-04 14:47:05|
  9662|2018-04-04 14:47:11|
  9724|2018-04-04 14:47:17|
  9485|2018-04-04 14:47:25|
  9566|2018-04-04 14:48:00|
  1052|2018-04-04 14:48:31|
  1646|2018-04-04 14:48:59|
  1365|2018-04-04 14:49:13|
  1117|2018-04-04 14:51:23|
  9585|2018-04-04 14:52:44|
  1696|2018-04-04 15:01:38|
  1696|2018-04-04 15:01:39|
  9692|2018-04-04 15:01:45|
  9375|2018-04-04 15:01:50|
  9595|2018-04-04 15:01:51|
  9456|2018-04-04 15:01:57|
  9409|2018-04-04 15:02:04|
  9605|2018-04-04 15:02:08|
  9731|2018-04-04 15:02:13|
  9634|2018-04-04 15:02:18|
  9477|2018-04-04 15:02:33|
  962|2018-04-04 15:02:35|
  9734|2018-04-04 15:02:42|
  9471|2018-04-04 15:02:50|
  9471|2018-04-04 15:02:53|
  1389|2018-04-04 15:02:56|
  1389|2018-04-04 15:02:58|
  2045|2018-04-04 15:03:00|
  9614|2018-04-04 15:03:03|
  9764|2018-04-04 15:03:06|
  1448|2018-04-04 15:03:12|
  9606|2018-04-04 15:03:19|
  23|2018-04-04 15:03:32|
  9496|2018-04-04 15:04:44|
  9469|2018-04-04 15:04:50|
  9496|2018-04-04 15:04:52|
  9487|2018-04-04 15:05:12|
  9762|2018-04-04 15:05:17|
  703|2018-04-04 15:05:21|
  9713|2018-04-04 15:05:30|
  9688|2018-04-04 15:05:34|
  539|2018-04-04 15:05:54|
  9568|2018-04-04 15:06:00|
  9655|2018-04-04 15:06:07|
  2038|2018-04-04 15:06:15|
  2038|2018-04-04 15:06:17|
  9415|2018-04-04 15:06:24|
  9415|2018-04-04 15:06:26|
  9730|2018-04-04 15:06:30|
  1924|2018-04-04 15:06:33|
  9669|2018-04-04 15:06:37|
  9476|2018-04-04 15:06:39|
  1827|2018-04-04 15:06:44|
  9669|2018-04-04 15:06:48|
  9430|2018-04-04 15:06:55|
  9669|2018-04-04 15:06:59|
  1742|2018-04-04 15:07:10|
  1742|2018-04-04 15:07:12|
  9743|2018-04-04 15:07:15|
  9743|2018-04-04 15:07:21|
  9624|2018-04-04 15:07:22|
  9434|2018-04-04 15:07:26|
  1881|2018-04-04 15:07:33|
  9539|2018-04-04 15:07:36|
  9642|2018-04-04 15:07:49|
  9768|2018-04-04 15:07:57|
  2046|2018-04-04 15:08:01|
  624|2018-04-04 15:08:10|
  9458|2018-04-04 15:08:14|
  9755|2018-04-04 15:08:25|
  9646|2018-04-04 15:08:31|
  1513|2018-04-04 15:08:34|
  9623|2018-04-04 15:08:40|
  9621|2018-04-04 15:08:43|
  1650|2018-04-04 15:08:47|
  1650|2018-04-04 15:08:48|
  9745|2018-04-04 15:08:53|
  1651|2018-04-04 15:08:58|
  1608|2018-04-04 15:09:02|
  9588|2018-04-04 15:09:06|
  9483|2018-04-04 15:09:12|
  9483|2018-04-04 15:09:14|
  1925|2018-04-04 15:09:58|
  1636|2018-04-04 15:10:07|
  1220|2018-04-04 15:10:13|
  202|2018-04-04 15:10:16|
  9753|2018-04-04 15:10:22|
  1753|2018-04-04 15:12:00|
  9716|2018-04-04 15:12:20|
  9723|2018-04-04 15:12:39|
  9696|2018-04-04 15:12:44|
  9715|2018-04-04 15:12:49|
  9633|2018-04-04 15:13:10|
  1887|2018-04-04 15:13:34|
  508|2018-04-04 15:14:19|
  2016|2018-04-04 15:15:22|
  9653|2018-04-04 15:15:48|
  9728|2018-04-04 15:16:13|
  733|2018-04-04 15:16:28|
  733|2018-04-04 15:16:34|
  9701|2018-04-04 15:16:48|
  1544|2018-04-04 15:17:52|
  9627|2018-04-04 15:18:38|
  1928|2018-04-04 15:19:15|
  9449|2018-04-04 15:19:22|
  2017|2018-04-04 15:19:27|
  1867|2018-04-04 15:20:23|
  1922|2018-04-04 15:20:27|
  9445|2018-04-04 15:21:53|
  1800|2018-04-04 15:23:41|
  2059|2018-04-04 15:24:37|
  2059|2018-04-04 15:24:40|
  9772|2018-04-04 15:24:44|
  1655|2018-04-04 15:32:17|
  1655|2018-04-04 15:32:21|
  1864|2018-04-04 15:39:33|
  9777|2018-04-04 15:57:43|
  1909|2018-04-04 16:00:21|
  2077|2018-04-04 16:00:43|
  9777|2018-04-04 16:01:12|
  9620|2018-04-04 16:02:09|
  9620|2018-04-04 16:02:13|
  1954|2018-04-04 16:02:53|
  9759|2018-04-04 16:02:58|
  174|2018-04-04 16:03:03|
  9697|2018-04-04 16:03:28|
  9697|2018-04-04 16:03:31|
  402|2018-04-04 16:03:43|
  109|2018-04-04 16:03:50|
  9721|2018-04-04 16:05:18|
  1435|2018-04-04 16:05:54|
  9470|2018-04-04 16:06:33|
  1563|2018-04-04 16:06:45|
  9525|2018-04-04 16:06:51|
  9744|2018-04-04 16:08:56|
  9453|2018-04-04 16:09:27|
  2042|2018-04-04 16:09:46|
  2041|2018-04-04 16:10:00|
  9766|2018-04-04 16:10:32|
  1536|2018-04-04 16:17:38|
  9741|2018-04-04 16:17:42|
  1989|2018-04-04 16:18:07|
  175|2018-04-04 16:19:05|
  1487|2018-04-04 16:22:07|
  9641|2018-04-04 16:24:27|
  9641|2018-04-04 16:24:30|
  9641|2018-04-04 16:24:38|
  1941|2018-04-04 16:30:07|
  9609|2018-04-04 16:30:09|
  9661|2018-04-04 16:30:13|
  9619|2018-04-04 16:30:18|
  9600|2018-04-04 16:30:23|
  9592|2018-04-04 16:30:28|
  9428|2018-04-04 16:30:30|
  1884|2018-04-04 16:30:36|
  564|2018-04-04 16:30:39|
  1897|2018-04-04 16:30:48|
  1904|2018-04-04 16:30:56|
  1964|2018-04-04 16:31:02|
  9394|2018-04-04 16:31:06|
  1366|2018-04-04 16:31:10|
  1564|2018-04-04 16:31:16|
  9659|2018-04-04 16:31:19|
  9452|2018-04-04 16:32:37|
  1923|2018-04-04 16:33:26|
  2002|2018-04-04 16:33:28|
  9607|2018-04-04 16:33:46|
  9714|2018-04-04 16:33:55|
  9714|2018-04-04 16:33:57|
  9629|2018-04-04 16:34:59|
  1824|2018-04-04 16:35:43|
  1994|2018-04-04 16:35:51|
  2060|2018-04-04 16:36:04|
  1872|2018-04-04 16:36:09|
  1096|2018-04-04 16:36:26|
  9543|2018-04-04 16:37:29|
  171|2018-04-04 16:38:46|
  1490|2018-04-04 16:38:53|
  9771|2018-04-04 16:40:57|
  2092|2018-04-04 16:41:11|
  9773|2018-04-04 16:43:13|
  2044|2018-04-04 16:47:46|
  1896|2018-04-04 17:00:05|
  1949|2018-04-04 17:00:09|
  778|2018-04-04 17:00:21|
  9593|2018-04-04 17:00:25|
  1821|2018-04-04 17:00:28|
  929|2018-04-04 17:00:34|
  432|2018-04-04 17:02:01|
  169|2018-04-04 17:02:06|
  4|2018-04-04 17:02:09|
  2032|2018-04-04 17:02:17|
  1857|2018-04-04 17:02:25|
  2089|2018-04-04 17:02:30|
  1619|2018-04-04 17:02:37|
  935|2018-04-04 17:02:42|
  2035|2018-04-04 17:02:46|
  2058|2018-04-04 17:02:48|
  9|2018-04-04 17:03:10|
  440|2018-04-04 17:04:07|
  1107|2018-04-04 17:04:17|
  9776|2018-04-04 17:04:23|
  9722|2018-04-04 17:04:37|
  600|2018-04-04 17:04:54|
  1988|2018-04-04 17:04:58|
  2103|2018-04-04 17:06:08|
  2020|2018-04-04 17:06:13|
  2010|2018-04-04 17:06:19|
  465|2018-04-04 17:07:25|
  2034|2018-04-04 17:07:29|
  2036|2018-04-04 17:07:59|
  1859|2018-04-04 17:09:03|
  250|2018-04-04 17:09:15|
  288|2018-04-04 17:09:40|
  50|2018-04-04 17:09:53|
  1062|2018-04-04 17:10:06|
  551|2018-04-04 17:10:30|
  792|2018-04-04 17:10:40|
  2099|2018-04-04 17:10:44|
  2081|2018-04-04 17:11:17|
  1998|2018-04-04 17:11:22|
  793|2018-04-04 17:12:32|
  1294|2018-04-04 17:14:14|
  1965|2018-04-04 17:14:40|
  1965|2018-04-04 17:15:16|
  1980|2018-04-04 17:16:10|
  1993|2018-04-04 17:16:35|
  1730|2018-04-04 17:16:39|
  731|2018-04-04 17:17:41|
  394|2018-04-04 17:17:58|
  640|2018-04-04 17:19:27|
  247|2018-04-04 17:23:24|
  1944|2018-04-04 17:24:23|
  2101|2018-04-04 17:26:29|
  2091|2018-04-04 17:26:32|
  2095|2018-04-04 17:26:44|
  2100|2018-04-04 17:27:27|
  989|2018-04-04 17:28:45|
  989|2018-04-04 17:28:47|
  2052|2018-04-04 17:29:01|
  528|2018-04-04 17:30:19|
  866|2018-04-04 17:30:36|
  2040|2018-04-04 17:30:45|
  2005|2018-04-04 17:34:08|
  1858|2018-04-04 17:35:16|
  2039|2018-04-04 17:35:46|
  807|2018-04-04 17:46:24|
  1839|2018-04-04 17:47:12|
  2084|2018-04-04 17:51:31|
  123|2018-04-04 17:51:49|
  2090|2018-04-04 18:01:54|
  9551|2018-04-04 18:10:19|
  62|2018-04-04 18:15:07|
  9611|2018-04-04 18:18:11|
  9742|2018-04-04 18:19:10|
  105|2018-04-04 18:21:24|
  105|2018-04-04 18:21:31|
  9443|2018-04-04 18:27:58|
  1848|2018-04-04 18:33:53|
  1848|2018-04-04 18:33:58|
  9668|2018-04-04 18:36:30|
  9615|2018-04-04 18:40:32|
  9685|2018-04-04 18:42:22|
  9685|2018-04-04 18:42:26|
  9720|2018-04-04 18:45:50|
  9720|2018-04-04 18:45:52|
  9410|2018-04-04 18:46:18|
  2029|2018-04-04 18:46:37|
  2088|2018-04-04 19:00:15|
  9547|2018-04-04 19:01:02|
  1795|2018-04-04 19:01:06|
  1795|2018-04-04 19:01:08|
  9587|2018-04-04 19:01:30|
  9765|2018-04-04 19:02:12|
  9671|2018-04-04 19:02:18|
  1348|2018-04-04 19:02:30|
  9689|2018-04-04 19:04:12|
  78|2018-04-04 19:05:31|
  9770|2018-04-04 19:05:38|
  1948|2018-04-04 19:06:08|
  1948|2018-04-04 19:06:10|
  9767|2018-04-04 19:06:59|
  9596|2018-04-04 19:07:52|
  9729|2018-04-04 19:07:54|
  9732|2018-04-04 19:08:00|
  696|2018-04-04 19:16:39|
  1276|2018-04-04 19:22:39|
  1315|2018-04-04 19:26:23|
  9670|2018-04-04 19:28:54|
  9531|2018-04-04 20:11:14|
  2062|2018-04-04 20:13:16|
  1899|2018-04-04 20:14:17|
  9695|2018-04-04 21:00:54|
  9733|2018-04-04 21:01:14|
  9760|2018-04-04 21:06:32|
  9760|2018-04-04 21:06:38|
  9760|2018-04-04 21:06:43|
  9760|2018-04-04 21:06:47|
  9579|2018-04-04 21:25:04|
  9579|2018-04-04 21:25:09|
  9579|2018-04-04 21:25:15|
  9579|2018-04-04 21:25:18|
  1218|2018-04-04 21:34:40|
  2086|2018-04-04 21:38:37|
  2086|2018-04-04 21:38:40|
  1702|2018-04-04 21:42:25|
  9580|2018-04-04 21:43:03|
  1333|2018-04-04 21:43:16|
  2025|2018-04-04 21:51:04|
  2025|2018-04-04 21:51:06|
  1118|2018-04-04 21:51:47|
  1853|2018-04-04 21:53:09|
  1853|2018-04-04 21:53:12|
  1537|2018-04-04 21:54:27|
  2080|2018-04-04 21:57:23|
  2080|2018-04-04 21:57:24|
  2087|2018-04-04 22:02:06|
  2087|2018-04-04 22:02:09|
  568|2018-04-04 22:02:14|
  1846|2018-04-04 22:04:54|
  1708|2018-04-04 22:07:39|
  1708|2018-04-04 22:07:41|
  1921|2018-04-04 22:07:59|
  9416|2018-04-04 22:08:23|
  9542|2018-04-04 22:09:27|
  9648|2018-04-04 22:10:49|
  1580|2018-04-04 22:11:19|
  9586|2018-04-04 22:14:19|
  9737|2018-04-04 22:14:26|
  9736|2018-04-04 22:14:46|
  1227|2018-04-04 22:15:14|
  9461|2018-04-04 22:15:51|
  9690|2018-04-04 22:16:31|
  9750|2018-04-04 22:18:22|
  1568|2018-04-04 22:20:21|
  9518|2018-04-04 22:23:22|
  2015|2018-04-04 22:23:33|
  2055|2018-04-04 22:23:42|
  9657|2018-04-04 22:23:47|
  850|2018-04-04 22:24:15|
  9431|2018-04-04 22:24:38|
  9447|2018-04-04 22:25:03|
  9447|2018-04-04 22:25:05|
  9698|2018-04-04 22:25:24|
  1669|2018-04-04 22:25:41|
  9528|2018-04-04 22:26:15|
  9526|2018-04-04 22:26:47|
  9526|2018-04-04 22:26:49|
  9526|2018-04-04 22:26:53|
  9752|2018-04-04 22:27:06|
  1918|2018-04-04 22:27:11|
  2064|2018-04-04 22:28:51|
  2064|2018-04-04 22:30:19|
  2064|2018-04-04 22:30:22|
  1701|2018-04-04 22:30:25|
  1706|2018-04-04 22:30:30|
  9658|2018-04-04 22:30:36|
  1695|2018-04-04 22:30:52|
  2026|2018-04-04 22:30:57|
  2026|2018-04-04 22:30:59|
  1958|2018-04-04 22:31:06|
  9561|2018-04-04 22:31:13|
  9561|2018-04-04 22:31:15|
  2098|2018-04-04 22:31:41|
  2098|2018-04-04 22:31:44|
  1704|2018-04-04 22:31:53|
  1865|2018-04-04 22:32:04|
  9749|2018-04-04 22:32:29|
  9725|2018-04-04 22:32:37|
  2069|2018-04-04 22:32:57|
  470|2018-04-04 22:33:40|
  1361|2018-04-04 22:35:56|
  9463|2018-04-04 22:36:12|
  9710|2018-04-04 22:36:36|
  9664|2018-04-04 22:36:44|
  9411|2018-04-04 22:36:51|
  9501|2018-04-04 22:36:55|
  9640|2018-04-04 22:37:02|
  9757|2018-04-04 22:38:32|
  263|2018-04-04 22:38:54|
  9446|2018-04-04 22:39:34|
  1645|2018-04-04 22:39:40|
  1774|2018-04-04 22:39:58|
  802|2018-04-04 22:40:14|
  9761|2018-04-04 22:40:47|
  9711|2018-04-04 22:40:56|
  1873|2018-04-04 22:41:21|
  9756|2018-04-04 22:41:28|
  1601|2018-04-04 22:41:42|
  9740|2018-04-04 22:42:11|
  9635|2018-04-04 22:43:05|
  9480|2018-04-04 22:43:15|
  2048|2018-04-04 22:43:30|
  1644|2018-04-04 22:44:41|
  2003|2018-04-04 22:44:49|
  2012|2018-04-04 22:46:11|
  1927|2018-04-04 22:46:47|
  121|2018-04-04 22:47:38|
  9423|2018-04-04 22:48:04|
  1057|2018-04-04 22:48:37|
  9576|2018-04-04 22:51:51|
  9618|2018-04-04 22:51:56|
  9438|2018-04-04 22:52:11|
  9735|2018-04-04 22:52:22|
  9626|2018-04-04 22:55:35|
  1646|2018-04-04 23:00:04|
  210|2018-04-04 23:00:09|
  9442|2018-04-04 23:00:12|
  1088|2018-04-04 23:00:14|
  1088|2018-04-04 23:00:16|
  9662|2018-04-04 23:00:22|
  9647|2018-04-04 23:00:25|
  9475|2018-04-04 23:00:28|
  2013|2018-04-04 23:00:29|
  9435|2018-04-04 23:00:33|
  9432|2018-04-04 23:00:37|
  9559|2018-04-04 23:00:42|
  1540|2018-04-04 23:00:50|
  9747|2018-04-04 23:00:54|
  9472|2018-04-04 23:00:56|
  9599|2018-04-04 23:00:59|
  2011|2018-04-04 23:01:04|
  1512|2018-04-04 23:01:07|
  1081|2018-04-04 23:01:11|
  1365|2018-04-04 23:01:14|
  9451|2018-04-04 23:01:19|
  9540|2018-04-04 23:01:23|
  9704|2018-04-04 23:01:27|
  9704|2018-04-04 23:01:28|
  9485|2018-04-04 23:01:31|
  2056|2018-04-04 23:01:35|
  9724|2018-04-04 23:01:39|
  9613|2018-04-04 23:01:44|
  9724|2018-04-04 23:01:46|
  9691|2018-04-04 23:01:50|
  9649|2018-04-04 23:01:55|
  9748|2018-04-04 23:01:57|
  9758|2018-04-04 23:02:04|
  1807|2018-04-04 23:02:07|
  1807|2018-04-04 23:02:08|
  1888|2018-04-04 23:02:11|
  9603|2018-04-04 23:02:13|
  9603|2018-04-04 23:02:14|
  1889|2018-04-04 23:02:17|
  9631|2018-04-04 23:02:21|
  9617|2018-04-04 23:02:23|
  9650|2018-04-04 23:02:26|
  1555|2018-04-04 23:02:29|
  9601|2018-04-04 23:02:33|
  1060|2018-04-04 23:02:42|
  1060|2018-04-04 23:02:44|
  9700|2018-04-04 23:02:46|
  1746|2018-04-04 23:02:54|
  9566|2018-04-04 23:02:57|
  1863|2018-04-04 23:03:12|
  9616|2018-04-04 23:03:47|
  9560|2018-04-04 23:03:53|
  9632|2018-04-04 23:04:00|
  9644|2018-04-04 23:04:04|
  9644|2018-04-04 23:04:05|
  2004|2018-04-04 23:04:11|
  9555|2018-04-04 23:04:16|
  1576|2018-04-04 23:04:30|
  9693|2018-04-04 23:04:35|
  23|2018-04-04 23:04:37|
  1117|2018-04-04 23:04:52|
  1052|2018-04-04 23:04:58|
  1257|2018-04-04 23:05:41|
  9529|2018-04-04 23:05:47|
  9774|2018-04-04 23:05:51|
  9702|2018-04-04 23:05:59|
  9726|2018-04-04 23:06:15|
  9726|2018-04-04 23:06:19|
  9660|2018-04-04 23:06:31|
  1826|2018-04-04 23:06:37|
  1538|2018-04-04 23:06:44|
  9637|2018-04-04 23:07:24|
  9536|2018-04-04 23:07:28|
  9707|2018-04-04 23:08:13|
  1747|2018-04-04 23:09:16|
  9548|2018-04-04 23:09:36|
  9548|2018-04-04 23:09:40|
  9705|2018-04-04 23:11:19|
  9567|2018-04-04 23:12:41|
  9712|2018-04-04 23:13:16|
  2050|2018-04-04 23:13:30|
  1814|2018-04-04 23:14:04|
  764|2018-04-04 23:14:13|
  1990|2018-04-04 23:15:14|
  9687|2018-04-04 23:16:10|
  9687|2018-04-04 23:16:12|
  9687|2018-04-04 23:16:13|
  9585|2018-04-04 23:16:32|
  2053|2018-04-04 23:18:26|
  1116|2018-04-04 23:19:06|
  9727|2018-04-04 23:25:16|
  1116|2018-04-04 23:30:59|
  281|2018-04-04 23:34:20|
  9744|2018-04-05 03:06:15|
  9744|2018-04-05 03:06:22|
  9600|2018-04-05 03:11:39|
  1564|2018-04-05 03:11:44|
  1790|2018-04-05 03:12:56|
  9723|2018-04-05 03:16:19|
  9610|2018-04-05 03:19:01|
  1389|2018-04-05 03:21:50|
  9719|2018-04-05 03:23:23|
  1655|2018-04-05 03:24:02|
  1655|2018-04-05 03:24:04|
  9670|2018-04-05 03:39:58|
  9531|2018-04-05 03:40:04|
  1608|2018-04-05 04:08:24|
  2094|2018-04-05 05:43:16|
  9713|2018-04-05 05:51:37|
  9471|2018-04-05 05:56:23|
  934|2018-04-05 05:58:18|
  1912|2018-04-05 06:02:04|
  1912|2018-04-05 06:02:06|
  1669|2018-04-05 06:02:49|
  1839|2018-04-05 06:03:10|
  1467|2018-04-05 06:03:32|
  1467|2018-04-05 06:03:45|
  1922|2018-04-05 06:07:45|
  1803|2018-04-05 06:12:39|
  9588|2018-04-05 06:12:56|
  9375|2018-04-05 06:14:52|
  9669|2018-04-05 06:15:28|
  9669|2018-04-05 06:15:29|
  2017|2018-04-05 06:17:03|
  2017|2018-04-05 06:17:07|
  9653|2018-04-05 06:17:19|
  2102|2018-04-05 06:18:24|
  2076|2018-04-05 06:18:30|
  2076|2018-04-05 06:18:33|
  1742|2018-04-05 06:19:24|
  1742|2018-04-05 06:19:27|
  539|2018-04-05 06:19:51|
  9539|2018-04-05 06:19:58|
  9716|2018-04-05 06:22:16|
  2046|2018-04-05 06:22:57|
  2046|2018-04-05 06:23:03|
  9483|2018-04-05 06:23:17|
  508|2018-04-05 06:23:22|
  764|2018-04-05 06:23:27|
  9701|2018-04-05 06:25:24|
  9728|2018-04-05 06:25:32|
  2045|2018-04-05 06:27:41|
  9487|2018-04-05 06:27:49|
  9772|2018-04-05 06:28:44|
  1853|2018-04-05 06:30:07|
  1853|2018-04-05 06:30:10|
  9624|2018-04-05 06:30:40|
  1702|2018-04-05 06:30:43|
  9646|2018-04-05 06:30:48|
  1650|2018-04-05 06:30:52|
  9449|2018-04-05 06:31:20|
  1846|2018-04-05 06:31:36|
  1846|2018-04-05 06:31:40|
  2080|2018-04-05 06:31:45|
  2080|2018-04-05 06:31:47|
  2025|2018-04-05 06:31:51|
  2025|2018-04-05 06:31:53|
  2086|2018-04-05 06:31:58|
  2086|2018-04-05 06:32:00|
  703|2018-04-05 06:32:13|
  2087|2018-04-05 06:32:18|
  2087|2018-04-05 06:32:21|
  9633|2018-04-05 06:32:59|
  202|2018-04-05 06:33:20|
  1928|2018-04-05 06:33:27|
  9458|2018-04-05 06:34:40|
  9692|2018-04-05 06:35:47|
  9605|2018-04-05 06:35:54|
  1925|2018-04-05 06:36:12|
  1448|2018-04-05 06:36:33|
  9476|2018-04-05 06:36:50|
  1867|2018-04-05 06:37:26|
  9734|2018-04-05 06:37:30|
  9430|2018-04-05 06:37:32|
  9409|2018-04-05 06:37:38|
  9731|2018-04-05 06:37:48|
  9753|2018-04-05 06:38:16|
  9753|2018-04-05 06:38:18|
  9715|2018-04-05 06:38:37|
  9730|2018-04-05 06:39:41|
  1924|2018-04-05 06:40:23|
  624|2018-04-05 06:40:37|
  2038|2018-04-05 06:40:51|
  2038|2018-04-05 06:40:53|
  1827|2018-04-05 06:41:16|
  9759|2018-04-05 06:41:58|
  1881|2018-04-05 06:42:08|
  733|2018-04-05 06:42:34|
  9743|2018-04-05 06:43:01|
  9434|2018-04-05 06:43:13|
  9634|2018-04-05 06:43:21|
  9496|2018-04-05 06:43:40|
  9745|2018-04-05 06:43:51|
  9415|2018-04-05 06:44:13|
  9415|2018-04-05 06:44:16|
  9733|2018-04-05 06:44:38|
  1536|2018-04-05 06:44:55|
  9445|2018-04-05 06:45:08|
  9642|2018-04-05 06:45:18|
  2041|2018-04-05 06:45:44|
  9621|2018-04-05 06:45:48|
  962|2018-04-05 06:46:06|
  1753|2018-04-05 06:46:30|
  9456|2018-04-05 06:46:50|
  1220|2018-04-05 06:47:19|
  9595|2018-04-05 06:47:23|
  175|2018-04-05 06:47:35|
  9469|2018-04-05 06:47:42|
  9627|2018-04-05 06:47:56|
  9755|2018-04-05 06:47:59|
  9477|2018-04-05 06:48:11|
  9444|2018-04-05 06:48:24|
  9623|2018-04-05 06:48:32|
  1544|2018-04-05 06:49:15|
  1513|2018-04-05 06:49:56|
  9764|2018-04-05 06:50:04|
  9766|2018-04-05 06:50:29|
  1887|2018-04-05 06:50:41|
  2059|2018-04-05 06:51:57|
  2059|2018-04-05 06:51:59|
  9568|2018-04-05 06:52:24|
  1636|2018-04-05 06:52:27|
  9655|2018-04-05 06:53:15|
  2016|2018-04-05 06:54:07|
  1651|2018-04-05 06:55:06|
  1989|2018-04-05 06:55:12|
  1864|2018-04-05 06:55:44|
  1696|2018-04-05 06:56:23|
  1249|2018-04-05 07:00:09|
  1580|2018-04-05 07:00:24|
  9720|2018-04-05 07:00:26|
  9648|2018-04-05 07:00:29|
  1644|2018-04-05 07:00:33|
  9443|2018-04-05 07:00:37|
  9685|2018-04-05 07:00:40|
  9685|2018-04-05 07:00:42|
  9720|2018-04-05 07:00:44|
  9720|2018-04-05 07:00:47|
  9615|2018-04-05 07:00:49|
  9615|2018-04-05 07:00:51|
  9668|2018-04-05 07:00:56|
  9668|2018-04-05 07:01:02|
  9611|2018-04-05 07:01:04|
  9761|2018-04-05 07:01:10|
  9410|2018-04-05 07:01:16|
  9664|2018-04-05 07:01:22|
  9411|2018-04-05 07:01:29|
  9423|2018-04-05 07:01:33|
  9438|2018-04-05 07:01:38|
  1568|2018-04-05 07:01:42|
  1568|2018-04-05 07:01:43|
  1218|2018-04-05 07:01:45|
  1218|2018-04-05 07:01:46|
  9576|2018-04-05 07:01:51|
  9526|2018-04-05 07:01:55|
  9757|2018-04-05 07:02:00|
  9551|2018-04-05 07:02:04|
  9749|2018-04-05 07:02:06|
  9752|2018-04-05 07:02:15|
  9750|2018-04-05 07:02:20|
  9586|2018-04-05 07:02:24|
  62|2018-04-05 07:02:31|
  105|2018-04-05 07:02:36|
  9742|2018-04-05 07:02:39|
  1848|2018-04-05 07:02:42|
  2015|2018-04-05 07:02:48|
  9618|2018-04-05 07:02:52|
  9579|2018-04-05 07:02:58|
  9446|2018-04-05 07:03:00|
  9710|2018-04-05 07:03:05|
  9657|2018-04-05 07:03:11|
  9725|2018-04-05 07:03:15|
  9725|2018-04-05 07:03:19|
  9740|2018-04-05 07:03:24|
  9542|2018-04-05 07:03:26|
  802|2018-04-05 07:03:32|
  2055|2018-04-05 07:03:39|
  2055|2018-04-05 07:03:40|
  1361|2018-04-05 07:03:42|
  9518|2018-04-05 07:03:48|
  2012|2018-04-05 07:03:54|
  9635|2018-04-05 07:04:01|
  1333|2018-04-05 07:04:13|
  9736|2018-04-05 07:04:28|
  2069|2018-04-05 07:04:36|
  9626|2018-04-05 07:04:41|
  2077|2018-04-05 07:04:48|
  1537|2018-04-05 07:04:54|
  470|2018-04-05 07:04:59|
  9631|2018-04-05 07:05:01|
  2048|2018-04-05 07:05:04|
  9658|2018-04-05 07:05:28|
  9735|2018-04-05 07:05:37|
  9463|2018-04-05 07:05:48|
  9416|2018-04-05 07:05:57|
  9615|2018-04-05 07:06:02|
  850|2018-04-05 07:06:07|
  1227|2018-04-05 07:06:12|
  1057|2018-04-05 07:06:17|
  9561|2018-04-05 07:06:23|
  9561|2018-04-05 07:06:25|
  1921|2018-04-05 07:06:31|
  9640|2018-04-05 07:06:59|
  9640|2018-04-05 07:07:00|
  9501|2018-04-05 07:07:15|
  9737|2018-04-05 07:07:34|
  9698|2018-04-05 07:07:47|
  9756|2018-04-05 07:08:01|
  1645|2018-04-05 07:08:11|
  1774|2018-04-05 07:08:42|
  9760|2018-04-05 07:08:52|
  9760|2018-04-05 07:08:57|
  9711|2018-04-05 07:09:07|
  9480|2018-04-05 07:09:43|
  2003|2018-04-05 07:10:01|
  9614|2018-04-05 07:10:26|
  263|2018-04-05 07:11:10|
  9768|2018-04-05 07:11:26|
  9447|2018-04-05 07:11:43|
  9447|2018-04-05 07:11:44|
  9461|2018-04-05 07:11:49|
  1918|2018-04-05 07:12:06|
  9528|2018-04-05 07:12:13|
  9690|2018-04-05 07:12:53|
  2005|2018-04-05 07:12:57|
  1927|2018-04-05 07:13:22|
  9431|2018-04-05 07:13:27|
  1118|2018-04-05 07:15:37|
  1865|2018-04-05 07:17:17|
  9580|2018-04-05 07:20:15|
  9722|2018-04-05 07:21:45|
  568|2018-04-05 07:23:33|
  1873|2018-04-05 07:23:37|
  1821|2018-04-05 07:25:59|
  1107|2018-04-05 07:27:30|
  9697|2018-04-05 07:29:10|
  121|2018-04-05 07:29:35|
  1563|2018-04-05 07:31:27|
  1601|2018-04-05 07:31:49|
  9741|2018-04-05 07:32:53|
  9525|2018-04-05 07:35:32|
  9525|2018-04-05 07:35:33|
  2100|2018-04-05 07:38:07|
  551|2018-04-05 07:38:32|
  109|2018-04-05 07:38:36|
  9470|2018-04-05 07:39:08|
  1896|2018-04-05 07:39:41|
  1954|2018-04-05 07:39:59|
  9619|2018-04-05 07:40:49|
  2103|2018-04-05 07:40:59|
  1909|2018-04-05 07:42:02|
  929|2018-04-05 07:42:42|
  9721|2018-04-05 07:43:08|
  169|2018-04-05 07:44:07|
  9695|2018-04-05 07:46:30|
  9620|2018-04-05 07:46:41|
  9620|2018-04-05 07:46:44|
  1062|2018-04-05 07:47:03|
  440|2018-04-05 07:47:38|
  9593|2018-04-05 07:47:59|
  1902|2018-04-05 07:48:14|
  2090|2018-04-05 07:48:24|
  1487|2018-04-05 07:49:09|
  174|2018-04-05 07:49:25|
  1435|2018-04-05 07:49:32|
  1899|2018-04-05 07:49:39|
  9609|2018-04-05 07:50:17|
